ID,ave,max,min,month
618320,83.21429,88.7,78.8,1989-5
618320,79.2037,86.0,71.6,1990-8
618320,82.0,89.6,73.4,1980-3
618320,81.54667,100.4,71.6,1975-11
618320,78.35556,86.0,69.8,1975-10
618320,80.64,86.0,73.0,1983-9
618320,82.01481,91.4,69.8,2009-6
618320,75.15,80.6,71.6,1976-8
618320,82.57,91.4,73.4,2009-4
618320,82.81613,91.4,73.4,2009-5
618320,79.7,86.0,71.6,1974-10
618320,80.01667,87.8,68.0,1974-11
618320,79.54545,89.6,69.8,1974-12
618320,81.30667,93.2,62.6,2009-1
618320,81.32143,90.1,70.7,1989-12
618320,79.77333,88.7,68.9,2007-9
618320,76.8,79.9,72.1,1985-8
618320,80.475,87.8,73.4,1976-12
618320,80.045,87.8,68.0,1975-6
618320,80.07143,87.8,60.8,1993-9
618320,78.97143,85.6,70.9,1993-8
618320,83.6625,98.1,72.5,2006-11
618320,81.2963,89.6,69.8,2006-10
618320,78.08387,86.0,71.6,2001-8
618320,79.88,103.5,68.0,1990-1
618320,80.27273,91.0,69.8,2001-6
618320,78.70952,88.7,73.0,2001-7
618320,80.864,89.6,69.8,1993-1
618320,84.35172,94.6,72.5,2001-5
618320,81.67037,96.8,71.2,2001-2
618320,81.01538,87.1,69.1,1993-6
618320,84.28621,92.3,70.2,1993-5
618320,84.45185,93.9,71.6,1993-4
618320,82.81071,94.1,71.6,2001-3
618320,83.57097,97.7,68.9,2004-5
618320,81.50333,91.4,68.7,1990-3
618320,79.52222,98.6,69.8,1990-2
618320,79.8,85.1,77.0,1989-3
618320,82.16207,90.7,68.5,1990-4
618320,83.94167,93.2,74.3,1983-3
618320,78.93333,89.6,68.0,1976-2
618320,80.56842,91.4,62.6,1978-1
618320,80.52,86.0,69.8,1981-10
618320,83.55,89.6,75.2,1981-11
618320,80.78182,87.8,73.4,1981-12
618320,79.3,102.2,71.6,1976-3
618320,79.4875,9999.9,69.8,1977-9
618320,77.8,84.2,50.0,1977-8
618320,81.21429,87.8,71.6,1977-5
618320,81.42727,93.2,71.6,1977-4
618320,79.575,107.6,69.8,1977-7
618320,80.04,86.0,68.0,1977-6
618320,78.66,104.0,69.8,1977-1
618320,80.36923,88.7,68.9,2002-7
618320,76.2,89.6,71.6,1977-3
618320,76.25,87.8,71.6,1977-2
618320,68.4,77.0,9999.9,1979-7
618320,78.66667,95.0,71.6,1974-7
618320,82.225,89.6,75.2,1979-4
618320,77.0,84.2,69.8,1974-2
618320,78.8,84.2,75.2,1979-1
618320,79.95,87.8,71.6,1975-12
618320,78.25,86.0,73.4,1989-8
618320,78.15714,84.2,69.8,1979-9
618320,76.75,96.8,69.8,1974-9
618320,83.1,88.7,66.9,1991-11
618320,80.01667,86.5,65.3,1991-10
618320,78.5,83.5,68.9,1989-9
618320,81.75,85.1,76.6,1983-10
618320,80.86667,89.6,73.4,2000-10
618320,82.3,104.0,68.0,1977-11
618320,79.87,89.6,69.8,1977-10
618320,84.84,91.4,73.4,2008-11
618320,80.83,91.4,68.0,1977-12
618320,81.36,102.2,57.2,2001-1
618320,77.2,84.2,71.6,1985-7
618320,81.65161,93.2,68.9,2005-10
618320,83.26333,91.4,71.6,2005-11
618320,83.88065,93.2,71.6,2005-12
618320,82.23077,87.8,74.3,1982-11
618320,79.46667,86.0,71.1,1982-10
618320,80.625,86.0,68.0,1982-12
618320,78.8,80.6,75.2,1979-3
618320,80.44,98.6,71.6,1978-10
618320,81.55,87.8,71.6,1978-11
618320,79.12857,87.8,71.6,1978-12
618320,82.33571,94.1,68.0,2006-2
618320,84.49355,93.2,72.5,2007-5
618320,83.33667,95.9,74.8,2006-4
618320,80.19032,91.4,67.1,2006-7
618320,81.75333,90.5,69.8,2006-6
618320,80.18148,91.4,71.6,2006-9
618320,78.90323,86.9,73.4,2006-8
618320,83.1,89.6,73.4,2007-11
618320,82.73103,97.7,72.5,2004-2
618320,79.65,87.8,71.6,2008-7
618320,79.75161,89.6,69.8,2005-7
618320,82.54583,89.6,71.6,1990-12
618320,80.6,89.6,73.4,1973-5
618320,82.21429,89.6,68.9,1990-10
618320,83.212,89.2,73.4,1990-11
618320,82.65,91.4,70.9,1982-5
618320,82.16667,89.6,72.5,1982-4
618320,78.7,83.3,73.9,1982-7
618320,79.23333,86.4,72.5,1982-6
618320,79.44167,87.8,73.4,1982-9
618320,77.15556,84.2,73.0,1982-8
618320,76.6,84.2,71.6,1976-10
618320,79.0,86.0,71.6,1976-11
618320,82.64516,93.2,66.9,2009-3
618320,83.95926,99.0,71.6,2002-5
618320,83.05909,93.2,75.2,2002-4
618320,78.33871,88.7,72.5,2005-8
618320,81.73333,89.6,71.6,2002-6
618320,81.35185,95.9,68.9,2002-1
618320,77.8,79.3,76.8,1985-9
618320,82.64333,106.3,71.6,2002-3
618320,83.17143,89.8,76.5,1983-11
618320,83.31818,94.1,74.3,2005-2
618320,84.2,95.4,73.4,2005-3
618320,81.29355,91.4,66.9,2005-1
618320,80.65517,97.7,73.4,2005-6
618320,78.91154,101.3,71.6,2002-8
618320,84.77,93.2,75.2,2005-4
618320,83.45806,94.1,71.6,2005-5
618320,82.77,102.2,69.6,1993-12
618320,82.71429,89.6,59.5,1993-11
618320,78.6,83.3,73.4,1993-10
618320,83.83,93.6,75.2,2004-4
618320,77.1,80.6,71.6,1974-8
618320,78.63333,9999.9,69.8,1991-8
618320,80.88,91.4,73.4,1981-2
618320,82.7875,89.6,71.6,1981-3
618320,81.65909,91.9,68.0,1983-2
618320,80.7,87.8,69.8,1973-12
618320,77.9,82.4,69.8,1981-6
618320,77.8125,86.0,66.2,1981-7
618320,79.86667,84.2,75.2,1979-8
618320,79.1,84.2,73.4,1981-5
618320,82.6871,93.2,71.6,2006-1
618320,83.64333,93.2,75.2,2008-12
618320,78.42759,86.0,68.9,1990-7
618320,81.02414,94.6,66.2,2007-1
618320,81.60556,98.8,67.8,1995-1
618320,81.78387,92.3,59.7,1995-3
618320,82.025,95.0,62.6,1995-2
618320,83.16333,92.5,71.6,1995-5
618320,82.95333,91.8,68.7,1995-4
618320,79.064,87.3,70.7,1995-7
618320,82.27037,89.6,69.8,1995-6
618320,79.5,80.6,77.7,1995-9
618320,77.2,80.6,74.8,1995-8
618320,80.40345,102.2,70.2,1992-10
618320,81.36207,91.4,65.3,1992-11
618320,81.73448,91.0,71.6,1992-12
618320,83.62333,91.6,77.0,2008-4
618320,81.54,89.6,72.5,1999-11
618320,82.65161,94.1,73.4,2006-3
618320,82.28,91.4,71.6,1999-12
618320,78.87667,86.7,73.4,1996-8
618320,82.68333,92.3,60.8,2002-2
618320,83.12903,100.4,71.6,1991-5
618320,82.66207,89.6,68.0,1991-4
618320,78.92903,88.7,69.8,2004-7
618320,82.656,88.5,71.6,1991-6
618320,82.12857,97.7,68.0,1991-1
618320,82.19259,100.4,71.6,2009-2
618320,82.66897,100.4,70.9,1991-3
618320,81.93333,94.1,72.5,1991-2
618320,80.30952,90.5,71.6,1996-2
618320,81.19032,102.2,71.6,1996-3
618320,80.44815,101.3,70.0,1996-1
618320,81.49667,90.0,68.9,1996-6
618320,79.42258,87.8,70.9,1996-7
618320,81.85172,91.4,66.7,1996-4
618320,83.85484,96.4,69.8,1996-5
618320,80.42333,87.8,70.3,1996-10
618320,81.76333,89.6,71.6,1996-11
618320,81.0619,95.0,68.0,1996-12
618320,81.40968,88.7,73.4,2008-10
618320,79.8087,86.0,69.8,1991-9
618320,79.952,86.0,69.8,1990-9
618320,79.36429,87.6,72.5,1996-9
618320,79.48,96.8,69.8,2000-9
618320,78.10769,86.9,73.0,2000-8
618320,86.9,89.6,80.6,2000-2
618320,82.3125,94.1,73.0,1998-12
618320,80.35333,92.3,70.3,2005-9
618320,80.625,91.4,71.6,2007-2
618320,84.64,94.1,76.1,1998-11
618320,80.04545,88.7,70.7,2000-7
618320,82.56471,91.4,75.2,2000-1
618320,82.4625,91.0,68.2,2000-5
618320,77.57857,90.5,70.7,1999-8
618320,83.28387,96.8,71.6,2006-5
618320,83.1125,91.4,57.0,2008-2
618320,80.51,90.5,70.3,2004-9
618320,75.15,77.0,73.4,1978-8
618320,82.1875,89.6,71.6,1978-5
618320,80.34583,89.6,70.7,2000-6
618320,81.24828,89.6,68.4,2007-10
618320,81.67273,100.4,70.7,1995-11
618320,80.06,86.0,72.5,1995-10
618320,77.96897,84.4,59.4,1992-8
618320,80.344,89.6,68.0,1995-12
618320,85.04286,92.3,77.0,2007-3
618320,77.56957,95.0,59.0,1992-7
618320,83.704,95.2,72.0,1992-4
618320,82.49231,91.0,71.6,1992-5
618320,81.568,90.7,72.3,1992-2
618320,82.2,90.5,74.5,1992-3
618320,81.26923,96.8,69.8,1992-1
618320,79.63333,98.6,71.6,1975-3
618320,81.06667,87.8,71.6,1975-2
618320,78.46,87.8,68.0,1975-1
618320,80.90667,94.1,71.1,1999-6
618320,77.17333,86.0,60.8,1975-7
618320,79.34286,87.1,69.8,1992-9
618320,79.43333,89.6,71.6,1975-5
618320,81.14,91.4,73.4,1975-4
618320,80.75,86.9,73.4,2009-7
618320,79.33333,89.6,69.8,1976-1
618320,79.0,87.8,71.6,1973-3
618320,77.23333,9999.9,55.4,1975-8
618320,79.63333,89.6,75.2,1976-4
618320,80.325,87.8,62.6,1976-5
618320,77.4,82.4,59.0,1976-6
618320,76.80833,86.0,69.8,1975-9
618320,81.06333,89.6,71.6,2002-10
618320,82.42667,93.2,65.3,2002-12
618320,80.53333,91.4,71.6,1978-3
618320,82.955,102.7,74.3,1993-3
618320,83.26154,9999.9,71.6,2007-12
618320,79.75,87.8,71.6,1973-2
618320,81.66429,99.1,71.6,2000-12
618320,82.6375,91.2,73.4,2000-11
618320,80.1,86.0,68.7,1992-6
618320,81.28929,93.2,68.9,1994-12
618320,80.70357,87.8,70.7,1994-10
618320,82.73333,91.4,69.8,1994-11
618320,81.44211,89.6,72.3,1993-2
618320,82.39355,93.2,61.5,2006-12
618320,79.29259,87.8,67.1,1991-7
618320,77.64444,84.2,68.0,1978-7
618320,84.25652,93.2,77.0,2008-3
618320,81.18421,103.6,73.2,1989-10
618320,82.61923,92.1,68.0,2008-1
618320,78.55,98.6,55.4,1978-9
618320,79.2,86.9,68.0,2001-9
618320,81.66552,89.6,70.2,2008-6
618320,83.99655,94.6,73.4,2008-5
618320,82.535,89.6,72.3,1989-11
618320,80.03,91.4,51.8,1978-2
618320,83.29565,100.9,71.6,1997-3
618320,80.46,87.8,69.8,2008-9
618320,78.48148,86.9,71.6,2008-8
618320,77.99,86.0,69.8,1978-6
618320,84.25357,95.0,75.2,2001-4
618320,82.25714,89.6,71.6,1978-4
618320,83.1,92.5,71.2,1997-2
618560,82.23,89.6,48.2,2003-12
618560,81.46207,88.2,70.5,2004-6
618560,82.125,90.0,69.8,2003-10
618560,82.22667,90.3,69.8,2003-11
618560,84.34483,91.4,73.4,2004-3
618560,79.625,87.8,71.6,1980-12
618560,79.04286,93.2,71.6,1980-11
618560,79.29231,89.6,71.6,1980-10
618560,85.00741,91.4,73.4,2007-4
618560,81.6,91.4,79.7,1988-6
618560,83.2,90.1,73.4,1988-5
618560,86.4,87.8,82.4,1988-4
618560,80.3,84.2,77.0,1988-3
618560,82.90667,98.6,69.8,2004-5
618560,80.77667,89.6,71.6,2004-9
618560,78.45484,89.6,69.8,2004-8
618560,78.3,86.0,68.0,1980-7
618560,80.504,87.8,71.6,1980-6
618560,81.68125,89.6,71.6,1980-5
618560,82.6,91.4,75.2,1980-4
618560,77.25217,84.2,69.8,1983-8
618560,80.02,91.4,69.8,1980-2
618560,80.66,87.8,73.4,1980-1
618560,82.37778,91.0,63.5,1983-4
618560,82.61667,91.4,57.6,1983-5
618560,78.89231,84.2,71.6,1983-6
618560,78.01818,84.4,73.0,1983-7
618560,78.064,93.0,59.0,1983-1
618560,78.325,87.8,57.2,1980-9
618560,77.97931,86.0,50.0,1980-8
618560,80.75806,91.4,68.0,2003-1
618560,81.13462,103.3,71.6,2003-2
618560,82.79355,91.4,69.8,2003-3
618560,83.296,93.2,75.2,2003-4
618560,83.57308,92.8,68.0,2003-5
618560,80.16552,88.9,68.9,2003-6
618560,78.55667,86.0,71.6,2003-7
618560,78.11786,86.0,71.6,2003-8
618560,79.74167,87.8,71.6,2003-9
618560,77.95,82.0,71.6,1988-8
618560,81.21667,91.4,70.2,1988-12
618560,81.72143,97.5,71.6,1988-11
618560,79.3,86.9,69.8,1988-10
618560,82.3,88.7,75.2,1985-5
618560,83.44074,89.6,73.4,2004-12
618560,83.26364,91.4,71.6,2004-11
618560,81.51935,87.8,71.6,2004-10
618560,81.34667,91.4,68.9,2007-6
618560,79.12759,87.1,71.6,2007-7
618560,77.74118,91.4,62.6,1979-12
618560,81.01429,98.6,69.8,1979-11
618560,80.075,86.0,69.8,1979-10
618560,80.59,93.6,68.0,2007-1
618560,77.15,84.2,69.1,1985-7
618560,82.44,95.0,75.2,1997-5
618560,80.82857,9999.9,75.2,1997-4
618560,76.1,77.0,75.2,1994-8
618560,78.28333,9999.9,75.2,1994-9
618560,83.1,89.6,75.2,1997-1
618560,81.675,87.8,77.0,1994-5
618560,80.0,86.0,75.2,1994-6
618560,77.94,84.2,73.4,1994-7
618560,82.06,92.7,75.2,1994-1
618560,83.95,87.8,75.2,1994-2
618560,78.7,85.3,67.6,1984-9
618560,78.0,85.3,73.4,1984-8
618560,82.32,90.7,75.2,1984-3
618560,80.11111,93.4,69.8,1984-2
618560,80.62,87.8,73.8,1984-1
618560,80.575,101.8,75.2,1984-6
618560,81.825,89.8,73.6,1984-5
618560,82.74545,90.5,73.4,1984-4
618560,82.925,88.9,73.4,1989-2
618560,79.88,88.9,65.8,1984-12
618560,81.26667,88.5,68.0,1984-11
618560,79.24545,87.8,68.9,1984-10
618560,78.95,88.0,73.4,1989-6
618560,80.1,86.4,69.6,1989-7
618560,82.34,90.0,71.6,1989-4
618560,85.82,9999.9,73.4,1989-5
618560,78.9,82.0,77.5,1990-8
618560,80.29231,91.4,68.0,1975-12
618560,81.27407,104.0,69.8,1975-11
618560,78.3625,87.8,69.8,1975-10
618560,78.59524,87.8,68.7,1983-9
618560,81.74643,89.6,71.6,2009-6
618560,78.42174,105.8,51.8,1973-9
618560,81.71034,87.8,71.6,2009-4
618560,82.8,89.6,75.2,2009-5
618560,78.7,95.0,51.8,1974-10
618560,79.03077,89.6,59.0,1974-11
618560,79.992,91.4,69.8,1974-12
618560,80.08,93.2,62.6,2009-1
618560,79.82759,87.8,73.4,2007-9
618560,84.2,89.6,78.8,1980-3
618560,79.92083,89.6,68.0,1976-12
618560,77.60741,91.4,51.8,1975-7
618560,75.6,87.8,70.7,1985-12
618560,78.84231,87.8,66.2,1975-6
618560,79.3,82.4,77.0,1993-8
618560,81.43913,91.4,68.0,1975-3
618560,81.81923,91.0,71.6,2006-10
618560,80.45556,9999.9,68.0,1990-1
618560,79.85556,87.8,68.2,1989-10
618560,81.0375,91.0,69.8,1989-11
618560,81.38462,89.6,71.6,1989-12
618560,80.15,84.2,77.0,1993-6
618560,80.04286,89.6,66.2,1973-1
618560,78.81364,96.8,71.6,1973-8
618560,79.84444,86.9,69.8,1989-1
618560,80.57333,97.7,72.3,1990-2
618560,82.17143,87.8,71.6,1989-3
618560,78.21111,86.0,68.0,1976-6
618560,82.58571,89.4,74.3,1990-4
618560,82.585,91.9,64.8,1983-3
618560,81.74375,100.4,71.6,1973-3
618560,81.66897,91.4,68.0,1978-1
618560,77.25,86.0,69.8,1981-10
618560,82.0,89.6,75.2,1981-11
618560,80.9,89.6,69.8,1975-2
618560,80.63929,93.2,66.2,1976-3
618560,78.2,87.8,68.0,1977-9
618560,77.29643,86.0,69.8,1977-8
618560,82.02222,91.4,69.8,1977-5
618560,82.17931,91.4,66.2,1977-4
618560,77.98,86.0,68.0,1977-7
618560,79.6,89.6,66.2,1977-6
618560,80.108,89.6,69.8,1977-1
618560,81.31176,91.4,71.6,1977-3
618560,80.31579,89.6,53.6,1977-2
618560,83.51,90.3,73.4,2004-4
618560,76.9375,86.0,69.8,1974-7
618560,79.78182,89.6,62.6,1974-4
618560,82.51765,89.6,73.4,1979-4
618560,81.26667,91.4,60.8,1974-2
618560,81.05455,93.2,71.6,1979-2
618560,81.2,91.4,73.4,1979-1
618560,78.48182,91.4,64.4,1974-1
618560,80.84762,100.4,71.6,1973-6
618560,80.325,98.6,69.8,1973-11
618560,78.92273,104.0,69.8,1973-10
618560,78.03077,87.8,66.2,1979-9
618560,77.56667,87.8,69.8,1974-9
618560,79.46923,95.0,66.2,1974-6
618560,80.375,86.0,68.0,1989-9
618560,77.9,9999.9,71.6,1979-6
618560,81.67931,89.6,71.6,1977-11
618560,82.9,89.6,73.4,2008-12
618560,83.71071,91.4,75.2,2008-11
618560,81.22222,93.2,69.8,1977-12
618560,83.08,89.6,69.8,1979-5
618560,81.16111,93.2,68.0,1985-3
618560,82.15789,90.3,71.6,2005-10
618560,82.85,90.3,73.4,2005-11
618560,82.652,90.0,73.4,2005-12
618560,80.99231,87.8,71.6,1974-5
618560,79.59474,87.8,69.1,1982-11
618560,78.41905,93.2,69.6,1982-10
618560,78.37333,90.1,66.2,1982-12
618560,81.48095,93.2,71.6,1979-3
618560,77.85,86.0,67.6,1985-1
618560,80.78889,104.0,73.4,1974-3
618560,78.24667,87.8,42.8,1978-10
618560,79.545,87.8,66.2,1978-11
618560,79.88421,104.0,66.2,1978-12
618560,82.684,92.8,75.2,2006-2
618560,84.28387,91.4,73.4,2007-5
618560,78.78,86.0,69.8,1979-7
618560,80.33214,97.5,73.4,2006-7
618560,81.22692,90.3,71.6,2006-6
618560,80.81852,89.6,73.4,2006-9
618560,78.82333,9999.9,72.7,2006-8
618560,79.8,86.0,74.8,1982-3
618560,81.5,9999.9,48.2,2007-11
618560,83.096,95.0,71.6,2004-2
618560,78.03333,91.6,63.7,1982-1
618560,75.0,81.5,70.5,1990-10
618560,79.91429,87.8,73.4,1982-5
618560,77.42143,84.0,71.2,1982-7
618560,79.28333,86.7,69.1,1982-6
618560,78.53462,87.1,67.6,1982-9
618560,76.4625,85.5,69.8,1982-8
618560,77.36,89.6,69.8,1976-10
618560,78.75185,102.2,51.8,1976-11
618560,81.81429,91.4,69.8,2009-3
618560,78.55862,9999.9,73.4,2005-8
618560,81.13704,87.8,71.6,2005-9
618560,75.95,86.0,59.0,1985-9
618560,78.8,87.8,69.8,1983-10
618560,81.20417,90.0,72.7,1983-11
618560,83.33333,91.4,75.2,2005-2
618560,84.03158,93.2,75.2,2005-3
618560,81.08387,93.2,68.0,2004-1
618560,81.404,93.2,68.0,2005-1
618560,81.164,89.6,71.6,2005-6
618560,79.81613,87.8,71.6,2005-7
618560,84.75185,91.4,73.4,2005-4
618560,83.89032,91.4,73.4,2005-5
618560,82.96667,91.4,75.2,1993-12
618560,77.96667,86.0,68.0,1981-8
618560,77.675,87.8,71.6,1981-9
618560,76.55,92.3,62.6,1986-1
618560,77.488,93.2,71.6,1974-8
618560,80.0,89.6,70.7,1986-3
618560,80.83333,9999.9,71.6,1986-2
618560,82.2,87.8,73.4,1981-2
618560,81.64,87.8,71.6,1981-3
618560,81.20435,90.3,61.2,1983-2
618560,79.91176,89.6,62.6,1973-12
618560,80.54762,93.2,68.0,1981-6
618560,77.10909,89.6,71.6,1981-7
618560,78.35556,84.2,60.8,1979-8
618560,80.5,89.6,68.0,1981-5
618560,82.28387,93.2,68.0,2006-1
618560,80.15,95.0,68.0,1985-2
618560,80.12727,89.6,71.6,1976-2
618560,85.34286,104.7,80.6,1995-3
618560,84.125,87.8,77.0,1995-2
618560,84.33889,91.4,73.4,1995-5
618560,85.05,89.6,78.8,1995-4
618560,80.2,87.8,71.6,1995-7
618560,83.51667,89.6,73.4,1995-6
618560,83.13214,93.6,75.2,2006-3
618560,79.65238,86.0,73.4,1996-8
618560,82.42857,89.6,69.8,1973-5
618560,81.7,88.2,79.7,1991-4
618560,79.41,86.0,71.6,2004-7
618560,79.79048,9999.9,71.6,1996-9
618560,82.90741,91.8,71.6,2007-12
618560,81.78333,89.6,75.2,1981-4
618560,80.625,86.7,75.2,1985-8
618560,78.824,87.8,69.8,1977-10
618560,82.22593,89.6,75.2,1996-2
618560,80.95517,89.6,71.6,1996-3
618560,82.02632,101.3,67.1,1985-4
618560,81.98462,89.6,71.6,1996-1
618560,80.97619,89.6,71.6,1996-6
618560,80.95,86.0,71.6,1996-7
618560,82.712,89.6,74.3,1996-4
618560,82.51364,91.4,68.0,1996-5
618560,80.03158,89.6,54.3,1996-10
618560,82.65714,89.6,71.6,1996-11
618560,81.32778,89.6,75.2,1996-12
618560,81.816,88.2,71.6,2008-10
618560,78.56154,84.6,71.6,2007-8
618560,80.21852,95.0,68.0,1976-5
618560,83.40345,89.6,73.4,2006-5
618560,81.66,88.7,73.4,1990-3
618560,76.99583,84.2,53.6,1978-8
618560,81.53929,91.4,68.0,1978-5
618560,81.0129,90.3,48.2,2007-10
618560,82.71818,88.7,73.4,1995-11
618560,81.0,87.8,73.4,1995-10
618560,81.1,84.2,78.8,1992-8
618560,81.55714,90.3,62.6,1995-12
618560,84.28571,89.6,77.0,2007-3
618560,79.33333,82.4,73.4,1992-7
618560,76.78421,86.0,48.2,1976-8
618560,77.91071,86.0,55.4,1976-9
618560,79.62778,93.2,64.4,1975-1
618560,83.09,89.6,71.6,2006-4
618560,76.875,83.5,74.1,1989-8
618560,81.16364,89.6,71.6,1975-5
618560,81.575,93.2,64.4,1975-4
618560,80.325,86.0,73.4,2009-7
618560,80.11071,95.0,66.2,1976-1
618560,77.03448,86.0,68.0,1975-9
618560,81.29,102.2,69.8,1973-2
618560,80.73333,91.4,66.2,1976-4
618560,83.15333,91.4,71.6,1973-4
618560,79.19524,104.0,53.6,1973-7
618560,77.06429,89.6,69.8,1976-7
618560,81.88182,91.4,66.2,2002-12
618560,81.65667,89.6,69.8,1978-3
618560,84.08125,90.9,75.2,2006-11
618560,80.96,86.0,75.2,1992-6
618560,82.356,91.4,68.0,2006-12
618560,81.31071,89.6,71.6,2009-2
618560,76.67333,89.6,50.0,1975-8
618560,83.38387,91.4,73.4,2008-3
618560,82.5,91.4,68.0,2008-2
618560,81.8,91.4,68.0,2008-1
618560,77.29231,84.2,71.6,1978-9
618560,79.62667,87.8,71.6,2008-7
618560,81.57241,89.6,73.4,2008-6
618560,83.41429,89.6,73.4,2008-5
618560,83.27667,89.6,71.6,2008-4
618560,81.92593,93.2,75.2,1978-2
618560,83.0,89.6,78.8,1997-3
618560,79.62308,87.8,69.8,2008-9
618560,79.86,9999.9,73.4,2008-8
618560,78.42963,87.8,53.6,1978-6
618560,77.09643,86.0,69.8,1978-7
618560,82.23846,93.2,71.6,1978-4
618560,82.9,89.6,75.2,1997-2
619020,73.18065,81.3,67.3,1943-8
619020,72.02,80.2,66.4,1943-9
619020,77.47419,87.3,70.3,1943-1
619020,78.87143,88.3,72.3,1943-2
619020,79.16129,89.2,72.3,1943-3
619020,79.08333,88.3,70.3,1943-4
619020,77.58387,87.3,68.4,1943-5
619020,76.67667,85.3,69.3,1943-6
619020,75.09677,83.3,70.3,1943-7
619020,74.74,83.3,69.3,1960-11
619020,73.62258,81.3,67.3,1960-10
619020,75.55161,83.3,70.3,1960-12
619020,75.34333,83.1,68.7,1986-11
619020,75.49355,82.4,69.6,1986-10
619020,76.45484,84.9,70.9,1986-12
619020,77.59565,82.0,72.0,1980-12
619020,75.46452,81.3,69.3,1965-12
619020,73.83548,80.2,68.4,1965-10
619020,74.28667,81.3,68.4,1965-11
619020,77.21,81.0,70.0,1980-11
619020,82.30952,86.0,77.0,1980-3
619020,74.96774,80.6,69.1,1985-10
619020,75.95333,82.9,69.3,1985-11
619020,77.14839,84.0,70.5,1985-12
619020,76.85652,80.1,72.0,1977-8
619020,77.66522,82.4,72.3,1969-12
619020,75.91739,80.2,70.3,1969-10
619020,76.29,80.2,71.2,1969-11
619020,75.27419,82.4,67.8,1991-7
619020,77.24643,84.7,70.0,1991-6
619020,77.03182,81.0,71.1,1981-10
619020,77.6619,82.0,73.0,1981-11
619020,78.2913,82.0,71.1,1981-12
619020,79.16207,82.0,73.0,1974-6
619020,79.00645,82.0,73.0,1974-7
619020,75.55455,80.2,70.3,1970-10
619020,76.43333,81.3,69.3,1970-11
619020,77.3913,82.4,70.3,1970-12
619020,82.32273,86.0,75.0,1974-4
619020,74.26129,81.7,68.0,1991-8
619020,80.82174,84.9,73.9,1974-5
619020,76.48636,81.0,71.1,1982-11
619020,75.94286,80.1,69.1,1982-10
619020,77.91304,82.0,73.0,1982-12
619020,81.84,87.1,77.0,1974-2
619020,74.01333,81.3,67.3,1958-11
619020,82.28571,87.1,75.9,1974-3
619020,74.08667,82.4,68.4,1960-9
619020,78.83043,82.9,73.9,1979-1
619020,74.11613,82.4,67.3,1960-8
619020,79.89565,84.0,72.0,1974-1
619020,80.49355,89.2,73.4,1945-3
619020,77.62414,81.0,70.0,1974-8
619020,77.608,82.0,72.0,1974-9
619020,76.41905,80.1,71.1,1977-10
619020,78.40323,86.5,73.4,1995-1
619020,81.26774,87.8,75.7,1995-3
619020,79.80357,86.7,71.2,1995-2
619020,80.37419,87.1,66.0,1995-5
619020,81.52333,88.0,72.7,1995-4
619020,76.32903,83.5,69.8,1995-7
619020,78.33,85.3,71.1,1995-6
619020,74.86333,82.4,68.9,1995-9
619020,75.4871,82.6,69.1,1995-8
619020,80.75484,87.3,72.3,1968-3
619020,79.63871,87.6,72.9,1991-5
619020,80.51667,87.6,75.9,1991-4
619020,76.28387,83.3,69.4,1996-8
619020,74.74333,82.4,66.7,1996-9
619020,77.49355,85.1,72.0,1991-1
619020,80.29677,87.8,75.7,1991-3
619020,79.11071,87.3,73.4,1991-2
619020,79.85517,87.8,74.5,1996-2
619020,81.75161,89.6,76.3,1996-3
619020,77.81613,86.0,72.9,1996-1
619020,78.82333,86.0,72.5,1996-6
619020,77.32258,84.2,71.6,1996-7
619020,72.63871,80.2,67.3,1958-10
619020,80.40645,89.2,73.4,1996-5
619020,77.98182,82.0,71.1,1977-12
619020,75.69,80.2,69.3,1968-9
619020,80.27097,87.3,74.3,1961-3
619020,76.28065,81.3,70.3,1968-8
619020,74.85667,84.4,69.3,1946-11
619020,73.67419,82.4,68.4,1946-10
619020,76.51935,83.3,70.3,1946-12
619020,79.93667,87.3,73.4,1961-4
619020,79.24839,86.4,73.4,1961-5
619020,75.90645,83.3,69.3,1961-7
619020,72.57419,80.6,66.2,1992-8
619020,71.79,79.2,66.2,1992-9
619020,75.94,83.3,69.8,1992-6
619020,74.41613,82.2,69.6,1992-7
619020,79.52333,87.1,73.4,1992-4
619020,78.40968,85.6,73.9,1992-5
619020,79.06207,86.9,73.4,1992-2
619020,79.70645,87.8,74.5,1992-3
619020,76.97097,85.1,71.6,1992-1
619020,77.485,81.0,73.0,1973-9
619020,77.84783,82.0,70.0,1973-8
619020,73.37097,80.2,67.3,1967-10
619020,74.93,80.2,69.3,1967-11
619020,76.67742,82.4,70.3,1967-12
619020,79.21935,86.0,73.9,1973-1
619020,81.04194,88.0,73.9,1973-3
619020,80.99643,86.0,73.9,1973-2
619020,82.42333,88.0,74.8,1973-5
619020,83.22333,88.9,75.9,1973-4
619020,78.53182,82.0,73.0,1973-7
619020,79.85185,86.0,72.9,1973-6
619020,74.07097,87.3,68.4,1943-12
619020,73.19677,82.4,66.4,1943-10
619020,73.45333,82.4,66.9,1943-11
619020,76.72174,81.0,70.0,1978-8
619020,76.1381,80.1,70.0,1978-9
619020,81.565,86.0,73.9,1978-2
619020,82.96087,86.0,75.9,1978-3
619020,79.68636,82.9,72.0,1978-1
619020,80.08182,84.0,73.0,1978-6
619020,78.08095,82.0,69.1,1978-7
